Protein	Corr_DrugRep_avg_ContRep_avg	PValue	FDR	Fold-change 	Fold-change 
sp|P9WK93|LGT_MYCTU	0.8292887329586401	0.13327426883343854	0.5289369221754218	0.015597959395988788	false
sp|O07779|VPB27_MYCTU	N/A	N/A	N/A	N/A	false
sp|P9WFK5|Y038_MYCTU	N/A	N/A	N/A	N/A	false
sp|P9WFY7|TRMD_MYCTU	0.7723621523394254	N/A	N/A	0.06491764254026845	false
tr|O53901|O53901_MYCTU	0.8002013242825747	0.0017782273138869133	0.012298567172800352	0.11013333988448509	false
tr|O07419|O07419_MYCTU	0.6776888486610343	N/A	N/A	0.0593169678799838	false
tr|Q79FQ7|Q79FQ7_MYCTU	N/A	N/A	N/A	N/A	false
sp|P9WJK5|MUTB_MYCTU	0.861111111111111	N/A	N/A	0.03225806451612905	false
tr|I6Y4E8|I6Y4E8_MYCTU	0.8962703185254193	0.005807138579273022	0.014549285348214796	0.03310305922827289	false
sp|P9WKS5|Y634A_MYCTU	0.9107444080373148	0.8490922964505624	1.0	0.03356334540028689	false
sp|P9WNR7|ECCB1_MYCTU	N/A	N/A	N/A	N/A	false
tr|P96241|P96241_MYCTU	N/A	N/A	N/A	N/A	false
tr|O07750|O07750_MYCTU	N/A	N/A	N/A	N/A	false
sp|P9WH35|RS4_MYCTU	0.8946828122786283	8.255027338656326E-4	0.0	0.04673897779654549	false
tr|I6Y9E8|I6Y9E8_MYCTU	0.7757568186266995	0.09522514300743026	0.42804373769069	0.03902269764465819	false
sp|P9WNI1|ES6LB_MYCTU	0.7959728834947425	N/A	N/A	0.12444816393273667	false
tr|P96890|P96890_MYCTU	0.9486450747555712	0.14226229008457036	0.5494861380766186	0.005574811658449038	false
sp|P9WJF3|CWSA_MYCTU	0.8211654461187233	0.08740721538119307	0.40927204927960276	0.021284202661936067	false
sp|P9WFT5|SYT_MYCTU	0.9224879144247994	0.5131504078196336	0.8997766681951733	0.005946289279706171	false
sp|P9WKR7|Y875_MYCTU	N/A	N/A	N/A	N/A	false
