Protein	Corr_DrugRep_avg_ContRep_avg	PValue	FDR	Fold-change 	Fold-change 
C16A3.4	N/A	N/A	N/A	N/A	false
C16A3.3	0.6893772893772893	N/A	N/A	0.25717321997874626	true
C15C7.7	N/A	N/A	N/A	N/A	false
C15C7.5	N/A	N/A	N/A	N/A	false
C15C7.2	N/A	N/A	N/A	N/A	false
K05F1.7	0.8435198826236148	0.5473469049748931	1.0	0.0063552646613787515	false
Y56A3A.3	0.4426187961319152	N/A	N/A	N/A	false
K05F1.5	0.7242424242424242	N/A	N/A	0.17154811715481175	false
K05F1.3	0.9326780111752005	0.04497219732164086	0.6682436465973052	0.005626210170483904	false
F35E12.7d	N/A	N/A	N/A	N/A	false
K05F1.2	0.8583567028987552	0.18020665197350172	1.0	0.006584616407830861	false
F35E12.7c	N/A	N/A	N/A	N/A	false
F35E12.7b	N/A	N/A	N/A	N/A	false
F35E12.7a	N/A	N/A	N/A	N/A	false
F11H8.1	N/A	N/A	N/A	N/A	false
K06G5.1b	0.8132912566199574	0.9388756214275427	1.0	0.06755746552567869	false
F27D4.5	0.9045518868066842	0.42103996914517305	1.0	0.004847495581130248	false
K06G5.1a	0.8117581901506289	0.9388756214275427	1.0	0.0667590175545109	false
F27D4.1	0.9459519161929366	0.8847805116433732	1.0	0.023910473349698858	false
C05D2.8	N/A	N/A	N/A	N/A	false
T21E8.2	N/A	N/A	N/A	N/A	false
F25B5.4c	0.8771876804099078	0.6942851657686829	1.0	0.03978464893831982	false
R74.7	N/A	N/A	N/A	N/A	false
F25B5.4a	0.8750979113984441	0.6937791207277387	1.0	0.03577772320028148	false
C04F6.3	0.8026561407538088	0.9709144463579203	1.0	0.07870736538065015	false
C04F6.1	0.951684944600741	0.8719274933917308	1.0	0.012796152351422072	false
R74.1	0.9113905749970064	0.42820357630216166	1.0	0.008454251939720929	false
C01G6.6b	0.8221766394390461	0.5264749911281514	1.0	0.05266885960978899	false
C01G6.6a	0.8387351455512807	0.0018092229570661682	0.08136275075768509	0.09262639691613817	false
ZK228.3	N/A	N/A	N/A	N/A	false
D2030.5	0.8789831019743667	0.6388339296951402	1.0	0.03766541193642932	false
F58A4.9	N/A	N/A	N/A	N/A	false
C39F7.4	0.8920462474873648	0.3728916268274657	1.0	0.004662817815914524	false
D2030.4	0.8212964400717911	0.777382890720363	1.0	0.043803226936629476	false
F58A4.8	N/A	N/A	N/A	N/A	false
F07A11.4b	N/A	N/A	N/A	N/A	false
D2030.3	N/A	N/A	N/A	N/A	false
F07A11.4a	N/A	N/A	N/A	N/A	false
Y49A3A.5	0.91213400629941	0.11155160593493708	1.0	0.003111383802089764	false
D2030.1	0.6903250391592366	0.8823036992845379	1.0	0.07914625464535849	false
C27A7.5e	N/A	N/A	N/A	N/A	false
C27A7.5d	N/A	N/A	N/A	N/A	false
Y49A3A.2	0.9115175829265589	0.9872367904962057	1.0	0.043759612292953165	false
C27A7.5c	N/A	N/A	N/A	N/A	false
C27A7.5a	N/A	N/A	N/A	N/A	false
T13A10.11b	0.8794601873237461	0.18558948086984606	1.0	4.4013853983897595E-4	false
T13A10.11a	0.8744106197946192	0.42080015138364485	1.0	0.017703835054100336	false
C50H11.1	N/A	N/A	N/A	N/A	false
F41E6.5b	N/A	N/A	N/A	N/A	false
F41E6.5a	N/A	N/A	N/A	N/A	false
C29G2.6	0.7566137566137566	N/A	N/A	0.11888111888111895	false
Y24D9A.8b	0.8448956771057888	0.8330181957998409	1.0	0.057540755465421194	false
Y24D9A.8a	0.8454582536305447	0.9355911689643821	1.0	0.06503177766363252	false
ZK637.5	0.7419461459458434	0.9993788750487016	1.0	0.1436733970667448	false
ZK637.2	N/A	N/A	N/A	N/A	false
Y25C1A.5	0.9069299113851059	0.797944061371161	1.0	0.0315587414778201	false
B0336.10	0.9422259102725835	0.8243714308932573	1.0	0.015977356168493294	false
T14B4.4b	N/A	N/A	N/A	N/A	false
T14B4.4a	N/A	N/A	N/A	N/A	false
F41E6.4b	N/A	N/A	N/A	N/A	false
F41E6.4a	N/A	N/A	N/A	N/A	false
ZK1290.8	N/A	N/A	N/A	N/A	false
C24F3.1b	N/A	N/A	N/A	N/A	false
C24F3.1a	N/A	N/A	N/A	N/A	false
F07A11.2b	0.8905471513884629	0.2707600033987585	1.0	0.009697337522823951	false
F07A11.2a	0.8905471513884629	0.2707600033987585	1.0	0.009697337522823951	false
Y39A1A.21a	N/A	N/A	N/A	N/A	false
C50F7.10	0.7438337986304823	0.7687545883600807	1.0	0.0752442833792126	false
Y105C5A.1269	N/A	N/A	N/A	N/A	false
Y76A2B.3	0.8063401115943042	0.20127745475501696	1.0	0.010618921916086026	false
Y76A2B.1	0.7625328445294737	0.0038153898850614267	0.08136275075768509	0.13131885105812827	false
F29G9.5	0.947486026829858	0.7216115623579991	1.0	0.01808003111446166	false
F29G9.3	N/A	N/A	N/A	N/A	false
ZK836.2b	0.6946727109507957	0.0695178240930345	0.947785533056606	0.07332937347128778	false
F32D1.7	1.0	N/A	N/A	N/A	false
ZK836.2a	0.6778074295665704	0.047001674926987445	0.6990672912608596	0.0857989445861046	false
F32D1.5	0.8478089674044526	0.04614449376144879	0.6790372177499115	0.06453040929965885	false
F44B9.1c	N/A	N/A	N/A	N/A	false
T05C12.7	0.9193856625602432	0.5558990978522815	1.0	0.027422138864228823	false
F44B9.1b	N/A	N/A	N/A	N/A	false
F32D1.2	0.7379305534141635	N/A	N/A	0.13524280877974634	false
F44B9.1a	1.0	N/A	N/A	0.0	false
F32D1.1	N/A	N/A	N/A	N/A	false
B0564.2	N/A	N/A	N/A	N/A	false
W05B5.1g	N/A	N/A	N/A	N/A	false
C03D6.5	0.5	N/A	N/A	1.0	true
W05B5.1f	N/A	N/A	N/A	N/A	false
C03D6.4	0.7585627585012338	0.897399450484613	1.0	0.1098535688854175	false
W05B5.1c	N/A	N/A	N/A	N/A	false
W05B5.1b	N/A	N/A	N/A	N/A	false
W05B5.1a	N/A	N/A	N/A	N/A	false
E01G4.4c	0.7230072486437749	N/A	N/A	0.12657716021970755	false
E01G4.4b	0.7230072486437749	N/A	N/A	0.12657716021970755	false
E01G4.4a	0.7230072486437749	N/A	N/A	0.12657716021970755	false
C27A7.1d	0.44814814814814813	N/A	N/A	0.25619834710743805	true
R12H7.2	0.9068741560098519	0.4067522907249461	1.0	0.014298284250446007	false
C27A7.1c	0.44814814814814813	N/A	N/A	0.25619834710743805	true
C27A7.1b	0.44814814814814813	N/A	N/A	0.25619834710743805	true
C27A7.1a	0.44814814814814813	N/A	N/A	0.25619834710743805	true
C01G6.1b	N/A	N/A	N/A	N/A	false
C01G6.1a	N/A	N/A	N/A	N/A	false
C43H8.1	N/A	N/A	N/A	N/A	false
ZC410.2	0.7526342944982025	0.8228062549634645	1.0	0.08859631885865132	false
C39D10.8c	0.7221776664483986	0.07147171758733693	0.947785533056606	0.08973327371019747	false
F56A8.9	N/A	N/A	N/A	N/A	false
C39D10.8b	0.7221776664483986	0.07147171758733693	0.947785533056606	0.08973327371019747	false
C39D10.8a	0.7221776664483986	0.07147171758733693	0.947785533056606	0.08973327371019747	false
F56A8.6	0.7653179546213197	0.6951977226918638	1.0	0.08795603806196314	false
F56A8.4	N/A	N/A	N/A	N/A	false
F29D11.1	0.6847558140866975	N/A	N/A	0.014386527755812109	false
Y24D9A.4c	0.935741371005021	0.8827417060506024	1.0	0.02196093569457685	false
Y24D9A.4a	0.9330962072643096	0.9144835958883295	1.0	0.023075772533100117	false
Y46E12BL.2	N/A	N/A	N/A	N/A	false
T04C10.2b	0.6079484442689448	0.06871492653246689	0.9419758316689866	0.06639713707674028	false
T04C10.2a	0.6138946056056156	0.11169510184720453	1.0	0.056010463872060615	false
Y37E3.10	0.8411756395587773	0.10884095564840265	1.0	0.03045020526068762	false
T20B12.8	0.6654778082989606	0.8707188735198182	1.0	0.1391148732066072	false
T20B12.7	0.7793184128456443	0.7141942933896741	1.0	0.09192248825629222	false
T20B12.3	N/A	N/A	N/A	N/A	false
T20B12.1	N/A	N/A	N/A	N/A	false
F35E12.10	N/A	N/A	N/A	N/A	false
F54H12.6	0.8924936513804478	0.6678024803504985	1.0	0.016883156926808834	false
Y54F10AR.1	0.6619047619047619	0.15858881219475718	1.0	0.05755395683453251	false
B0035.9	0.8971796899215847	0.985461729881342	1.0	0.04435230889886114	false
B0035.8	0.9101337785437282	0.9315500690414064	1.0	0.0390697278926154	false
B0035.7	0.8508689645982238	0.028833292465644703	0.4209355384152132	0.026620177374170263	false
F41E6.12	0.7752403846153846	0.9918789862332242	1.0	0.10180878552971576	false
B0035.5	0.7472703521341436	0.06019654428253343	0.8757489735432471	0.07500012500368958	false
B0035.4	0.7804652470168888	0.41436149386994364	1.0	0.014599808866137638	false
B0035.3	0.5910660623384636	N/A	N/A	0.0512644857609264	false
K09B11.9b	0.81638593032528	N/A	N/A	0.0510493202722157	false
K09B11.9a	0.81638593032528	N/A	N/A	0.0510493202722157	false
F20G2.2	0.5627790056715457	6.293960858752447E-5	0.0	0.5078216192770079	true
Y110A2AR.3a	N/A	N/A	N/A	N/A	false
H13N06.5	N/A	N/A	N/A	N/A	false
H24K24.3b	0.8207983104670551	0.9827122502747947	1.0	0.09935167294601945	false
H24K24.3a	0.8207983104670551	0.9827122502747947	1.0	0.09935167294601945	false
Y116A8C.28e	N/A	N/A	N/A	N/A	false
Y116A8C.28d	0.7424772964420484	0.7791651314290442	1.0	0.06865651996486366	false
Y116A8C.28c	0.7401689023966821	0.7919265849093455	1.0	0.07444500966566556	false
Y116A8C.28b	N/A	N/A	N/A	N/A	false
Y27F2A.5	N/A	N/A	N/A	N/A	false
W05E10.4c	N/A	N/A	N/A	N/A	false
W05E10.4b	N/A	N/A	N/A	N/A	false
W05E10.4a	N/A	N/A	N/A	N/A	false
C53C9.2	0.7351287589840604	N/A	N/A	0.032380577263457846	false
Y116A8C.42	0.7965303684546853	0.142260558658176	1.0	0.006019888796529753	false
F25H5.5a	N/A	N/A	N/A	N/A	false
T22B11.5	0.908936461677178	0.7192899840261104	1.0	0.028813006806870507	false
C44C8.6b	N/A	N/A	N/A	N/A	false
C44C8.6a	N/A	N/A	N/A	N/A	false
Y116A8C.27b	0.8706525293192595	0.6803756820623539	1.0	0.03303408245264101	false
Y116A8C.27a	0.8105882407662445	0.012551197620786285	0.19131153399446083	0.10603229873944746	false
C05E4.9b	0.9267002256188513	0.7483411479883437	1.0	0.030791363685612232	false
C05E4.9a	0.9271181932077989	0.7483411479883437	1.0	0.030459212484797757	false
Y54E10A.9c	0.7300004234484475	0.008763290204011167	0.10838074199600559	0.14378420165618472	false
Y54E10A.9b	0.7300004234484475	0.008763290204011167	0.10838074199600559	0.14378420165618472	false
F56H11.4	0.7380952380952381	N/A	N/A	0.15357861245802332	false
Y54E10A.9a	0.7300004234484475	0.008763290204011167	0.10838074199600559	0.14378420165618472	false
Y48G10A.4b	N/A	N/A	N/A	N/A	false
Y48G10A.4a	N/A	N/A	N/A	N/A	false
T25G12.7	0.7478920094574293	0.8410224107967716	1.0	0.10454526094606081	false
R05D3.4b	N/A	N/A	N/A	N/A	false
Y116A8C.35	1.0	N/A	N/A	N/A	false
C16H3.2	0.7173770659914317	0.5042678629669771	1.0	0.05511236412134648	false
R05D3.4a	N/A	N/A	N/A	N/A	false
T25G12.5	0.9272138687396456	0.03517366075926748	0.5237503850354233	0.006758583449812517	false
T25G12.4	0.7627740029274284	0.1154942272764305	1.0	0.04038912821633824	false
Y116A8C.32	N/A	N/A	N/A	N/A	false
F25H5.4b	0.919956428256552	0.4635427462812564	1.0	0.006769413776753231	false
F25H5.4a	0.9210274265590638	0.6168195735761923	1.0	0.006527585464676005	false
Y71H2AM.19b	0.9332690285147457	0.7249203883197608	1.0	0.017617532359857035	false
R06B10.3	1.0	N/A	N/A	0.0	false
Y71H2AM.19a	0.9348854111829881	0.5159361968106022	1.0	0.017647836252760854	false
Y67H2A.5	0.9080922339820935	0.9040101215725928	1.0	0.036725793498154545	false
T23B7.1	N/A	N/A	N/A	N/A	false
Y50D7A.9	0.9285714285714286	N/A	N/A	N/A	false
Y50D7A.7	0.863256652811153	0.3725440662956061	1.0	0.01961659974957785	false
F48E8.6	N/A	N/A	N/A	N/A	false
F48E8.5	0.9248020999792012	0.778880606582961	1.0	0.03432151719107196	false
Y50D7A.4	0.8428837658935538	0.9023169585498576	1.0	0.04212519366843227	false
F48E8.3	0.8337007986593674	0.8806872742665364	1.0	0.0645451003822342	false
F40F8.5j	0.8472096690694125	0.09345401725416662	1.0	0.014622081531687484	false
F40F8.5i	0.8406428978280992	0.12052689338725156	1.0	0.012475780554735168	false
F40E10.5	N/A	N/A	N/A	N/A	false
F40F8.5h	0.8472096690694125	0.09345401725416662	1.0	0.014622081531687484	false
F25H5.3e	0.8782911075742789	0.9943524562687771	1.0	0.06654921647842722	false
F40F8.5g	0.8388060823299138	0.08150264242468874	1.0	0.01711529848857369	false
C26E6.8	0.722093048483187	N/A	N/A	0.1761220770058761	false
F25H5.3d	0.8782911075742789	0.9943524562687771	1.0	0.06654921647842722	false
F40E10.3	0.887660831624283	0.47088587016494576	1.0	0.029015802700824884	false
F40F8.5f	0.8388060823299138	0.08150264242468874	1.0	0.01711529848857369	false
F25H5.3c	0.8770836485307062	0.9827484628981932	1.0	0.06588482694025698	false
F40F8.5e	0.8388060823299138	0.08150264242468874	1.0	0.01711529848857369	false
C26E6.6	N/A	N/A	N/A	N/A	false
F25H5.3b	0.8770836485307062	0.9827484628981932	1.0	0.06588482694025698	false
F40E10.1	0.6459551656920078	N/A	N/A	0.10373443983402492	false
F40F8.5d	0.8406428978280992	0.12052689338725156	1.0	0.012475780554735168	false
F25H5.3a	0.8781857474143723	0.9943524562687771	1.0	0.06617122174568403	false
F27D4.4a	0.8200299077626565	0.914826893036022	1.0	0.04604109785371839	false
F40F8.5c	0.8472096690694125	0.09345401725416662	1.0	0.014622081531687484	false
C26E6.4	0.8918501086906465	0.8088039002063719	1.0	0.015099370289592559	false
F40F8.5b	0.8472096690694125	0.09345401725416662	1.0	0.014622081531687484	false
F40F8.5a	0.8388060823299138	0.08150264242468874	1.0	0.01711529848857369	false
C18C4.5b	N/A	N/A	N/A	N/A	false
C18C4.5a	N/A	N/A	N/A	N/A	false
C46G7.2	N/A	N/A	N/A	N/A	false
F39B2.11	N/A	N/A	N/A	N/A	false
F39B2.10	0.7127384148998271	0.7567350076862105	1.0	0.08756484702738569	false
Y71H10B.1c	0.728984710964082	0.6878678182820872	1.0	0.057054520465126934	false
Y71H10B.1b	0.731705636607587	0.9091277158996103	1.0	0.0574690751896943	false
Y71H10B.1a	0.731705636607587	0.9091277158996103	1.0	0.0574690751896943	false
W04D2.5	N/A	N/A	N/A	N/A	false
Y116A8C.12	N/A	N/A	N/A	N/A	false
F13C5.2	0.7098957511979177	0.857758471649041	1.0	0.20942393250012395	true
ZC116.2	0.8785099500272664	0.1945107777403749	1.0	0.005455883145728004	false
ZK783.3	N/A	N/A	N/A	N/A	false
F25H5.1f	N/A	N/A	N/A	N/A	false
ZK783.2	0.7588631204802976	0.43370775429565844	1.0	0.01688077970462908	false
F25H5.1e	N/A	N/A	N/A	N/A	false
C11E4.2	N/A	N/A	N/A	N/A	false
F25H5.1d	N/A	N/A	N/A	N/A	false
C11E4.1	0.7734226475263135	0.8796443167082043	1.0	0.08245560908723062	false
F25H5.1c	N/A	N/A	N/A	N/A	false
F25H5.1b	N/A	N/A	N/A	N/A	false
C10G8.4	N/A	N/A	N/A	N/A	false
F25H5.1a	N/A	N/A	N/A	N/A	false
F23F1.4	0.6111111111111112	N/A	N/A	0.6363636363636362	true
C45G9.7	N/A	N/A	N/A	N/A	false
F55B11.5	N/A	N/A	N/A	N/A	false
F55B11.4	0.6772498286336819	0.16301607129561171	1.0	0.030324041726226728	false
C45G9.5	N/A	N/A	N/A	N/A	false
F55B11.3	0.7853832416200229	0.4477316470506853	1.0	0.02384056124021192	false
F55B11.2	0.9181868914021742	0.732785235952237	1.0	0.03187858823196513	false
Y38H6C.1b	0.8547312122678027	0.571258064567405	1.0	0.04480050507396423	false
F55B11.1	0.7408207756113158	0.36235858657464953	1.0	0.0020912472789651306	false
Y38H6C.1a	0.8586898645017521	0.5103892196405412	1.0	0.04229984552627104	false
C24D10.8	N/A	N/A	N/A	N/A	false
C24D10.7	N/A	N/A	N/A	N/A	false
K09F5.2	0.9516018033226769	0.8957379696165951	1.0	0.017472145312328418	false
C24D10.6	N/A	N/A	N/A	N/A	false
Y37D8A.23c	0.3570685381431867	8.699216681893318E-4	0.08136275075768509	0.8735992425588304	true
Y22D7AL.5b	0.9340155067912983	0.6461506023643968	1.0	0.00784346852215317	false
Y37D8A.23b	0.523810667207537	1.806045422725041E-4	0.0	0.5572542268429361	true
F14F4.3b	0.6846924830146469	0.20603217917708233	1.0	0.0066197600181106386	false
ZC449.5	N/A	N/A	N/A	N/A	false
Y22D7AL.5a	0.9376510191272828	0.9394466912032168	1.0	0.03402404209935559	false
Y37D8A.23a	0.5204741081448964	1.5590417463545007E-4	0.0	0.6024332347790057	true
F36H9.3	N/A	N/A	N/A	N/A	false
F14F4.3a	0.6873177374862164	0.213501028365493	1.0	0.0020062612446927006	false
K09B11.2a	N/A	N/A	N/A	N/A	false
F11G11.9	N/A	N/A	N/A	N/A	false
F11G11.8	N/A	N/A	N/A	N/A	false
F11G11.7	N/A	N/A	N/A	N/A	false
R05D3.11	N/A	N/A	N/A	N/A	false
F11G11.3	N/A	N/A	N/A	N/A	false
F11G11.2	0.8193648509319712	0.040362092123624314	0.6335778743757102	0.059046638284854014	false
K05C4.5	N/A	N/A	N/A	N/A	false
F11G11.1	N/A	N/A	N/A	N/A	false
K05C4.1	0.8051098528847428	0.5084913261511161	1.0	0.024202495180425023	false
F54C1.7	0.8909293710499843	0.9794333449652578	1.0	0.06320575731842777	false
Y73E7A.1b	0.7631208972325818	N/A	N/A	0.1599946439020512	false
Y73E7A.1a	0.7862857871161365	0.9982401729804918	1.0	0.11428060529637024	false
C29F7.3	0.7572994535835238	0.005501846576061879	0.08217547523806153	0.13057495325243906	false
Y111B2A.12b	N/A	N/A	N/A	N/A	false
C29F7.2	0.6482609156720434	N/A	N/A	0.1908175319961612	false
Y111B2A.12a	0.7857142857142857	N/A	N/A	N/A	false
Y45F10A.4	N/A	N/A	N/A	N/A	false
Y57G11C.3b	0.8086112815160057	0.12910801227112279	1.0	0.03579677122355935	false
Y57G11C.3a	0.8086112815160057	0.12910801227112279	1.0	0.03579677122355935	false
C30G7.1	N/A	N/A	N/A	N/A	false
F35A5.8b	N/A	N/A	N/A	N/A	false
F35A5.8a	N/A	N/A	N/A	N/A	false
C18B2.5b	0.7425607539308201	0.07216479717029797	0.952631947023445	0.0537574082376322	false
C18B2.5a	0.7425607539308201	0.07216479717029797	0.952631947023445	0.0537574082376322	false
T12A2.5	N/A	N/A	N/A	N/A	false
T12A2.2	0.7362592184888891	0.5110008319403522	1.0	0.029135472057002284	false
T12A2.1	0.8333333333333334	N/A	N/A	0.19999999999999996	false
C30C11.4	0.7997686791810019	0.976135130018151	1.0	0.11012280367358367	false
C30C11.2	0.9051919338468678	0.22764584462625875	1.0	0.003948125759987399	false
F02H6.5c	N/A	N/A	N/A	N/A	false
F57B10.5	N/A	N/A	N/A	N/A	false
F02H6.5b	N/A	N/A	N/A	N/A	false
M01B12.4c	N/A	N/A	N/A	N/A	false
F02H6.5a	N/A	N/A	N/A	N/A	false
M01B12.4b	N/A	N/A	N/A	N/A	false
M01B12.4a	N/A	N/A	N/A	N/A	false
F57F4.4	0.8358274279502268	0.9586417579160775	1.0	0.07027070710311188	false
F57F4.3	0.8384046275159771	0.9389206483926942	1.0	0.06742232399114718	false
F40F8.10	0.9215073323203974	0.5510046757230276	1.0	0.007659652383637428	false
C14F5.5	N/A	N/A	N/A	N/A	false
C14F5.4	N/A	N/A	N/A	N/A	false
Y57G11C.34	0.37500000000000006	N/A	N/A	0.9999999999999997	true
W04B5.3c	N/A	N/A	N/A	N/A	false
W04B5.3b	N/A	N/A	N/A	N/A	false
W04B5.3a	N/A	N/A	N/A	N/A	false
T01D1.4	N/A	N/A	N/A	N/A	false
F58A4.10	0.6111111111111112	N/A	N/A	0.6363636363636362	true
ZK470.5b	0.8066812299990836	0.2397125119802478	1.0	0.006946878606640001	false
ZK470.5a	0.8325445126552644	0.39034174692126056	1.0	0.008070714006689033	false
F13H8.5b	N/A	N/A	N/A	N/A	false
F13H8.5a	N/A	N/A	N/A	N/A	false
Y43C5A.2	N/A	N/A	N/A	N/A	false
Y43C5A.1	N/A	N/A	N/A	N/A	false
Y40D12A.2	N/A	N/A	N/A	N/A	false
W01A8.1c	0.8880447499498447	0.5266213475331463	1.0	0.007549368343327837	false
W01A8.1b	0.889437307145655	0.42903055369845794	1.0	0.005289137832956954	false
W01A8.1a	0.888016297335529	0.4771475686838077	1.0	0.0068015876866317935	false
T14F9.3	0.8129227297598609	0.5946492117116278	1.0	0.04714746549221856	false
F35D11.4	0.8650793650793651	N/A	N/A	0.15596330275229367	false
F01D4.4	0.6566730859010271	0.7839955450848808	1.0	0.07920286152273902	false
T14F9.1	0.8891474365495217	0.9534955700120168	1.0	0.05526509531908237	false
R107.7	0.8831008129330504	0.2905396044727851	1.0	0.02294202209582028	false
R107.6	N/A	N/A	N/A	N/A	false
R107.2	N/A	N/A	N/A	N/A	false
T04C12.6	0.9503538050369055	0.9228062006933699	1.0	0.008607855406329818	false
T04C12.5	0.950268327531805	0.8644798090521143	1.0	0.007209372456151958	false
T04C12.4	0.9503754513980956	0.9228062006933699	1.0	0.008681354185981387	false
ZC373.1b	0.7254663835853147	0.8907723531536027	1.0	0.13398703329176095	false
ZC373.1a	0.7209197261542611	0.8268292578402348	1.0	0.12538107393602899	false
T09B4.5b	0.7078799962657918	0.17071448709935716	1.0	0.007563994987743637	false
T09B4.5a	0.8001947648537104	0.3872796031133725	1.0	0.02144119996533313	false
M18.5	0.8432539682539683	4.4960699328669423E-4	0.0	0.1325490196078431	false
Y57G11C.16	0.8931515998156718	0.8982915747975301	1.0	0.030565542479139347	false
M18.2	N/A	N/A	N/A	N/A	false
Y57G11C.13	0.79001198808694	0.009306206830315602	0.1264123410464874	0.08762225708384948	false
H20J04.4b	N/A	N/A	N/A	N/A	false
H20J04.4a	N/A	N/A	N/A	N/A	false
C05D2.4b	N/A	N/A	N/A	N/A	false
C05D2.4a	N/A	N/A	N/A	N/A	false
C40H1.6	0.6630169570718695	N/A	N/A	0.005504700228054119	false
M05B5.4	0.6958631240734071	0.9354790126748627	1.0	0.11799765633268655	false
C40H1.5	0.7332655935413713	0.7148212082731271	1.0	0.08513343226619459	false
W06D12.3	N/A	N/A	N/A	N/A	false
C08B6.9	0.7229050011199768	0.2079151275768451	1.0	0.007631785461678028	false
Y54E10A.11	N/A	N/A	N/A	N/A	false
Y54E10A.10	0.8744061294802823	0.929125363448765	1.0	0.03522503596927228	false
T10H9.5c	0.8286589307740896	0.5836903563332321	1.0	0.01733191591949097	false
T10H9.5b	0.8365856130626447	0.4738074237124826	1.0	0.03170226518196886	false
T10H9.5a	0.8300733558213956	0.33036071369357356	1.0	0.008891313216138431	false
Y22D7AL.14	N/A	N/A	N/A	N/A	false
C29H12.5	N/A	N/A	N/A	N/A	false
Y22D7AL.10	0.940196107200631	0.6699309546369303	1.0	0.0033156236113271306	false
Y119C1B.8b	N/A	N/A	N/A	N/A	false
Y119C1B.8a	N/A	N/A	N/A	N/A	false
T02G5.9c	0.9105016203230218	0.49002346282500886	1.0	0.0018979142941152765	false
Y71H2B.5	N/A	N/A	N/A	N/A	false
T14D7.1	0.7847810808483161	0.013735522265222289	0.1949779519843214	0.07113876777298846	false
T02G5.9b	0.9216366252484344	0.6363301245678102	1.0	0.005815824369264814	false
Y71H2B.4	N/A	N/A	N/A	N/A	false
T02G5.9a	0.9216366252484344	0.6363301245678102	1.0	0.005815824369264814	false
Y71H2B.3	N/A	N/A	N/A	N/A	false
Y71H2B.2	N/A	N/A	N/A	N/A	false
Y48G1BL.2	N/A	N/A	N/A	N/A	false
W05E7.3	0.7584651015238433	0.6194207687842845	1.0	0.09063220155428418	false
R06A4.4b	N/A	N/A	N/A	N/A	false
R06A4.4a	N/A	N/A	N/A	N/A	false
W05E7.1	0.619186193249944	0.0941731592416543	1.0	0.06742056955572122	false
C14B1.9	N/A	N/A	N/A	N/A	false
T03G6.3	0.732974944517658	0.08648445911556257	1.0	0.05666845033320893	false
F38B2.4a	0.9116631550437219	0.24114270359824702	1.0	0.003689396320960325	false
C14B1.4	N/A	N/A	N/A	N/A	false
F55F8.5	N/A	N/A	N/A	N/A	false
C14B1.1	0.8945749437947929	0.7251936703304325	1.0	0.01158830419265004	false
F55F8.3	N/A	N/A	N/A	N/A	false
F10G2.1	0.80514186818268	0.9381177440759434	1.0	0.07838280351310985	false
T24H10.6	0.6821668840618876	0.9724494729788781	1.0	0.28664600015885805	true
T24H10.4	N/A	N/A	N/A	N/A	false
F53A2.6b	0.711874967891927	N/A	N/A	0.22950458738987614	true
T24H10.1	0.6192588913948915	0.17353111731713713	1.0	0.10027302598646717	false
F53A2.6a	0.711874967891927	N/A	N/A	0.22950458738987614	true
C05D2.1d	N/A	N/A	N/A	N/A	false
C05D2.1a	N/A	N/A	N/A	N/A	false
F25E2.3	N/A	N/A	N/A	N/A	false
F18E9.3	N/A	N/A	N/A	N/A	false
R10E11.5b	N/A	N/A	N/A	N/A	false
W10G6.3	0.8984046566009293	0.7187110932845278	1.0	0.01783734428497693	false
R10E11.5a	N/A	N/A	N/A	N/A	false
F37C12.9	0.911514433495589	0.8285548508330932	1.0	0.026492886774540945	false
B0041.6b	0.7669191919191919	0.9533136710145067	1.0	0.1010865986170562	false
B0041.6a	0.7669191919191919	0.9533136710145067	1.0	0.1010865986170562	false
F37C12.7	0.8042847230192742	0.07294828856961369	0.9544392434357768	0.058566181405260674	false
C17E4.9	0.9037703964843203	0.5851849825946485	1.0	0.0102138250148931	false
F13H8.11	0.40145571320269324	N/A	N/A	0.8619108481770458	true
F37C12.4	0.9098602639413437	0.6873111989917182	1.0	0.032119002647580996	false
R74.4b	N/A	N/A	N/A	N/A	false
F37C12.3	0.720376245232785	0.28022259540606714	1.0	0.011265608458395545	false
R74.4a	N/A	N/A	N/A	N/A	false
ZK112.1	0.586212814645309	0.9564874581238882	1.0	0.22253667740151611	true
C17E4.5	N/A	N/A	N/A	N/A	false
ZC262.7	0.7143012173807136	N/A	N/A	0.19997395536568263	false
ZC262.5	N/A	N/A	N/A	N/A	false
R02D3.5	0.7148478947875724	0.2471407364717224	1.0	0.03755779517347042	false
C46F11.2b	0.8313534714353202	0.0012777207190840874	0.08136275075768509	0.09688101617305409	false
R02D3.3	N/A	N/A	N/A	N/A	false
C46F11.2a	0.8313534714353202	0.0012777207190840874	0.08136275075768509	0.09688101617305409	false
T23G5.6	N/A	N/A	N/A	N/A	false
R02D3.1	0.8726433340106631	0.8845354900293456	1.0	0.05175618227355585	false
T01B7.5a	N/A	N/A	N/A	N/A	false
T23G5.1	0.6896626785778467	0.042022136010208114	0.6455947095647652	0.09138753024766036	false
C04F6.4b	0.85112081470059	0.17266349110348542	1.0	0.014662440429457607	false
C04F6.4a	0.8466963863976723	0.34804264834866894	1.0	0.011496976100830966	false
C32F10.8b	0.8706246500346778	0.24067299696939884	1.0	0.010221404276835247	false
Y5F2A.2	0.8413503292930198	0.9788809011827602	1.0	0.07661251667947613	false
C32F10.8a	0.8748730238692685	0.3514443245068781	1.0	0.010005572358722271	false
Y5F2A.1	0.788825461151642	0.9416719892372907	1.0	0.11525610913590341	false
C27B7.9	N/A	N/A	N/A	N/A	false
